date,open,high,low,close,volume
2023-05-12,93.3783394728855,94.30889540392049,91.41983024128486,92.7383762135474,7115518
2023-05-15,91.99401960846228,95.25227215234516,89.43475248902935,91.07462300349344,8393979
2023-05-16,92.52668267832942,92.66809699389489,88.44257231791113,91.45997025172176,9437482
2023-05-17,92.87009276550491,94.65074760003652,87.29872540830884,91.80653919043571,2622572
2023-05-18,90.35631207694331,94.28487622777632,88.25265007603444,91.85835751437726,4220281
2023-05-19,91.61232063681418,96.14982270528544,89.03639113594551,91.63277195468478,3689784
2023-05-22,88.45086466032542,91.34842320312357,87.82386527285148,90.04443960074788,9175602
2023-05-23,89.78975020187126,91.93444548480271,86.05599922762528,89.61221448882381,1709662
2023-05-24,89.06127385214464,93.62454466808144,85.30416701361771,89.27005687084899,7863382
2023-05-25,89.7834008058497,92.35726974968298,86.94439754554386,88.41228824741941,6321129
2023-05-26,87.75039298067333,92.04473223323895,87.33897767556947,88.27682294228505,9859060
2023-05-29,87.41065796740673,90.57385138500705,86.19849188499828,88.77038226068457,6672605
2023-05-30,89.6260474237358,92.45523862754814,87.00264926398076,90.92447923947609,3592670
2023-05-31,92.12362268753863,94.5200523981061,87.60449873705383,91.16994627774895,5810833
2023-06-01,91.94412199950868,95.82844347269604,87.00313878109313,91.51139002749152,7703459
2023-06-02,90.01187314674895,94.42313257145614,90.01187314674895,91.47130634216151,7417665
2023-06-05,87.8199209852482,92.24056842841566,85.26093832596001,89.30558437392982,1442061
2023-06-06,90.03842816596216,91.21392025489754,86.91416964097789,89.32040241814005,4761675
2023-06-07,87.90448708709633,93.0798941887889,85.94158708890973,89.43284793037887,8415745
2023-06-08,93.4409841207214,93.86602703836562,89.68560388070911,92.25327829584023,9082655
2023-06-09,92.83540299550796,94.18868534999667,89.87121820859369,92.07580622181132,9877580
2023-06-12,90.92315046848384,94.97003567561569,90.91720647383421,92.47168582963081,4081328
2023-06-13,90.94175105068133,95.27995335827377,88.61717635473792,92.47747748867467,6371112
2023-06-14,92.93647421380562,92.95751495394627,86.64395199385976,91.16195362628409,9551646
2023-06-15,92.05492752216995,93.87041874254298,88.40080352351512,92.52022730438769,8281505
2023-06-16,92.95955327927918,96.65981571585846,92.13492388825777,93.4430570083233,6124795
2023-06-19,95.60252121333765,96.45544985011996,93.00061683181568,94.42112572269662,6411263
2023-06-20,95.05711036847678,96.49148728599486,90.94872191788977,93.38643240684026,4963735
2023-06-21,96.93218242122764,96.93218242122764,92.613538564009,95.08375026989025,7493509
2023-06-22,94.39894298524666,96.18485137320175,91.26516215436648,93.45179711476166,9989138
2023-06-23,93.72334080093685,97.13801256211218,90.14079140095589,94.18954292414033,9824031
2023-06-26,95.22295561422536,98.00534298881385,95.22295561422536,96.83624467440463,2192929
2023-06-27,96.73672623411291,97.92103284253952,92.49492221008433,95.67607309070739,9711998
2023-06-28,95.26326119215679,96.50263845530992,91.74572554943808,95.0412287258487,7555035
2023-06-29,94.91949669958053,96.40151700918135,92.42388601635567,95.20808379130656,5068316
2023-06-30,96.1901928895875,99.34628156054835,90.09693842080546,94.6517074346761,9067987
2023-07-03,91.40568643136893,94.97540940648058,88.82478391309216,92.8496942266662,2656671
2023-07-04,92.94890368960328,96.91806082487248,91.07230107533617,92.97633131947927,6681635
2023-07-05,89.98444296503273,93.63093183685417,87.49337729411091,91.77832879931769,7145265
2023-07-06,92.25608851747951,95.81366997752136,89.98186121813296,92.37188353859523,9527171
2023-07-07,89.72673302295789,95.039255088603,87.67705216807576,91.34796473194571,1783066
2023-07-10,91.75688386594979,96.32937212619593,89.9696545868617,93.17758896672797,5899856
2023-07-11,90.89244532057383,94.96880124512282,88.7552889817067,92.30460892925153,7240779
2023-07-12,92.52514324110145,94.41113569327678,88.6859187314667,91.97619142867912,5055957
2023-07-13,93.87990677737109,95.19191532623091,90.99055949142203,92.96496463736649,7617488
2023-07-14,91.87502566451877,95.89002715455113,88.07947391240803,91.56966367328661,1597897
2023-07-17,93.57642420162384,95.84928782090365,89.36559483864939,91.87788671947995,4941237
2023-07-18,92.96938535961877,97.9781957569967,90.54443151304714,93.43705433803198,3042999
2023-07-19,90.80619568434378,92.96256613518086,89.44316764020412,91.59127178617783,4659985
2023-07-20,93.20437945306577,95.45385688987069,90.69955478781175,91.85014413103474,2902897
2023-07-21,91.1774910809712,96.57928377501854,90.28862604017954,92.19683463167232,9019213
2023-07-24,94.87714983013336,94.87714983013336,89.29448091057365,93.1511611336466,4576511
2023-07-25,89.95560843811762,92.90741161099552,87.27306285955552,91.74592193742279,2163950
2023-07-26,91.96189992961015,93.84390292827338,86.6990156549057,90.26534888063463,1549148
2023-07-27,89.2429627133069,93.90202807618623,88.52270407789406,90.90410834777293,3773707
2023-07-28,92.71801807995891,95.27663411725483,86.91302392419239,91.28972420105337,6068002
2023-07-31,91.72502149693504,93.05199094785561,88.8614761521054,91.62349859575627,3773939
2023-08-01,93.88474593615851,95.9187495047862,89.66384151466362,92.06926958771214,2935740
2023-08-02,89.76948058146881,92.97624640356051,87.98111673874077,91.32642604184778,4434955
2023-08-03,91.83675345344486,93.15563300887943,89.88321489165168,91.63934659608738,5936710
2023-08-04,93.75103976944304,93.75103976944304,87.81476793348725,92.02356409086113,6155872
2023-08-07,91.32558669453128,95.12661434216281,86.95344995032228,91.24128761280471,4177326
2023-08-08,93.91547599261635,96.85222147460095,91.4817255112222,93.4318776833903,2554510
2023-08-09,94.77270963091556,96.94426134945978,91.19835797434666,94.0364094760453,4763122
2023-08-10,92.50339065866477,94.92876043827354,90.59012858954542,92.67190129702111,5421590
2023-08-11,93.96186257933479,97.69992050060722,90.43662005087373,93.48487254498514,3534937
2023-08-14,92.69509843048952,94.75758211581496,88.6748914396842,92.38352828567213,1812461
2023-08-15,94.84377048951448,97.32841997432864,91.73701058780384,93.3459120745035,5427036
2023-08-16,93.03242289297451,97.36724382746924,93.03242289297451,94.75527705974471,2718224
2023-08-17,93.0008024202477,96.17569653291716,91.73882263235252,93.82282854456112,3710626
2023-08-18,96.72033084167371,97.71704073436973,91.29242671197183,95.00861204364837,8906166
2023-08-21,97.0418521501758,97.65763187821173,93.02861466032073,95.55025991079393,8310108
2023-08-22,96.41642005890695,100.44201406347081,93.15297971539911,96.58774062131657,7440010
2023-08-23,99.4199001586827,101.92354200477197,94.35968142790057,98.94444204425072,9674163
2023-08-24,97.80919677468218,100.59153295288016,97.37470274148194,98.6879889084732,1444191
2023-08-25,96.58001451336493,102.29722527145258,93.44531627687792,97.8000856044543,2502337
2023-08-28,96.61236252962354,99.20608523431636,95.59273818669666,96.75285384647297,4486669
2023-08-29,95.24469392026651,98.84779424655251,92.72556646662942,95.80668741022306,4722946
2023-08-30,96.08195777066354,100.1913372432131,91.68258490903851,95.76151632583301,8064400
2023-08-31,94.5957970708814,99.58583258295826,93.49566859705975,96.22102938711146,1224695
2023-09-01,98.43774441159657,98.43774441159657,95.14758906551809,96.60459566832682,4441628
2023-09-04,99.55908921699718,102.30770902409617,95.63712849014217,97.65976022795189,8552975
2023-09-05,98.4991999879266,101.15553545838566,95.99119392003827,97.72458910477152,9123236
2023-09-06,99.70698609166178,101.89263497588945,97.2086937215442,99.5632312568677,8761850
2023-09-07,98.52459018251139,100.82689459791817,97.06614809005362,99.28100174490471,4340216
2023-09-08,104.02290168111656,107.02366316606727,101.08637241888171,102.73341235493739,4833284
2023-09-11,104.36015510919881,107.20006447546218,99.44950608419931,103.59466852571538,2847865
2023-09-12,101.14398090615681,105.74068043124551,99.4084261912907,102.52762425304438,8586725
2023-09-13,102.85881624314007,105.82572700146815,97.03110040811602,101.19545766309757,5897954
2023-09-14,103.17539971916402,106.09294991342948,100.7923795455497,101.86123800449558,5017136
2023-09-15,103.45380816817615,103.45380816817615,100.38171170403706,101.62536495438641,1344855
2023-09-18,103.51670725644544,104.89553328231972,97.62271122582543,102.59044070281406,6750283
2023-09-19,103.72188205770057,105.31229076471472,101.00491167395693,103.25346159458861,2074961
2023-09-20,102.87281181939426,107.31375970227063,101.86962913305784,103.21033837495241,5625678
2023-09-21,103.92904474782517,103.92904474782517,97.79060227504735,102.16073043032704,3377935
2023-09-22,101.72995114477375,103.55000790219724,97.52649804171594,100.26186126859251,2134106
2023-09-25,97.93337061651096,103.78753562378841,97.93337061651096,99.74791010497776,9296877
2023-09-26,98.96303362739319,105.4205863010363,95.96739085402749,100.87412633340263,3474968
2023-09-27,100.69661965797162,103.593347820389,98.95991017546679,101.19667954091585,7166160
2023-09-28,100.89683924904614,103.92927499103224,95.86125895603367,99.6588635681256,6672540
2023-09-29,101.87382181142821,101.87382181142821,98.62470310906205,99.92615657961093,6644807
2023-10-02,99.05647864821445,104.86730024283267,99.05647864821445,100.46126104662807,6972558
2023-10-03,99.76693064314524,100.89347903663979,98.17718732912697,99.39269442606118,3442266
2023-10-04,99.16021095242156,102.2146044827627,96.54309428555787,99.63490809453303,5437677
2023-10-05,101.63290583946267,103.9368360621616,98.20972988741035,99.75780076451993,6241218
2023-10-06,99.71720867099538,99.94463659535192,96.7756414521381,98.37102510394271,6150635
2023-10-09,100.20161589439618,100.75890132040044,95.18239299244439,98.86367907501904,6481140
2023-10-10,99.48692923897337,103.48557839659411,97.93387298639124,99.61167030476487,8214615
2023-10-11,100.67662123263487,104.94057689409398,96.11932198318156,101.02082138623236,9010643
2023-10-12,101.48443722087848,106.06326933137774,99.7346666880091,102.41267675275128,5981262
2023-10-13,98.89946537989609,104.48783988302021,96.57818003867814,100.68613891470292,5525208
2023-10-16,100.99899117985977,102.70323916483707,95.04946037224583,99.54671460785336,6290717
2023-10-17,101.4971298930612,102.25455433397511,95.53892551428112,100.24249083150556,1518349
2023-10-18,102.9592432925945,103.34677131736436,98.70585337160318,100.94155218868958,3881990
2023-10-19,103.66636098492377,103.66636098492377,97.94663076678385,101.6470933474112,1797968
2023-10-20,106.86874820363934,111.57344640010363,104.39204233964313,106.63231575824585,8892861
2023-10-23,108.60879821750288,111.03466833126384,102.36093709642947,107.4526616688402,9467691
2023-10-24,110.98379275915497,111.88268769913044,104.96686131427109,109.04383433644192,7211411
2023-10-25,111.95327946013514,113.55358624335743,107.27124384380434,110.40910918282347,3655971
2023-10-26,110.24498106027544,116.70418154431405,109.32450416061185,111.37049978752047,6609125
2023-10-27,110.76422575357877,112.77439619964709,106.84964309331077,110.98377770128955,3874299
2023-10-30,110.43775059459443,115.85028373877782,109.30209054133555,112.10060880788197,8339838
2023-10-31,113.08223681889616,114.42318159681969,109.4478622285974,111.06506848143394,8330292
2023-11-01,111.25971243347608,114.60678511323891,107.97897214459002,110.78919235350642,2804673
2023-11-02,108.97126187409393,111.34852298856443,105.68527266112336,110.16704670286425,3938199
2023-11-03,111.09356926953008,115.28819678613752,104.92668227632561,110.33578011114855,8594378
2023-11-06,114.14567427855147,118.98082200970566,111.88245238112523,113.60885770012956,9998604
2023-11-07,110.3630087655891,114.61167915513452,105.53751876665125,110.99272502300477,5909776
2023-11-08,110.27657692108822,116.24925916157137,110.27657692108822,112.00796198193264,4303389
2023-11-09,110.54140624122796,114.93699118295702,106.62137928302545,109.78793953627644,9025407
2023-11-10,109.27869283596701,113.37083226544677,107.83196904228032,109.18999692399827,5354385
2023-11-13,111.94905522881457,112.52589502027175,108.74400392013592,110.74276357785926,9777198
2023-11-14,110.97726412556499,114.55284153526237,109.76978708491151,110.8878286513123,4151882
2023-11-15,110.97913594125856,113.18773077144678,105.50082930001528,109.43746195950057,4210016
2023-11-16,108.73112761265659,111.4317243925198,106.41032420020397,108.50583980733781,7737320
2023-11-17,109.75610285654099,113.80942124514793,105.77504387700947,109.4892208156811,3389383
2023-11-20,110.17160248946989,113.6782540108962,105.19291735651784,108.53637778104124,7996746
2023-11-21,108.46628856838362,114.0068151517256,106.17541154206204,108.8866657237173,1164053
2023-11-22,107.40788556510999,112.05939383129417,107.36280988485399,109.00363234437424,6973544
2023-11-23,106.12446154344427,109.73475594499438,106.12446154344427,108.16319642100021,6282379
2023-11-24,112.27339534351319,116.62873449811397,108.99761803974154,111.13916567439237,3542637
2023-11-27,112.62182952249795,116.96430040860025,108.35129658400601,112.08244597092352,9033951
2023-11-28,110.17056347418756,110.91620528411103,105.6563875919459,109.27850221854789,9107317
2023-11-29,108.33162328427315,114.7223686050487,107.3436405160226,109.58987211760953,5158549
2023-11-30,107.14934531434129,113.60154224199707,104.33280601438435,108.73085086872487,5530889
2023-12-01,107.81796546727794,113.3345011978179,104.94128318709247,109.9530573968551,9411039
2023-12-04,108.25916816888282,112.57500356788661,105.00944243817833,108.91006893971581,9962049
2023-12-05,109.19842217667681,111.631718390825,104.6168665889066,108.80707495693495,9284960
2023-12-06,109.08159749692555,110.88931230308319,105.37457767689676,109.55380047223913,3049949
2023-12-07,110.52652643116241,113.39732623361347,106.29884799081853,110.8036466971542,9388512
2023-12-08,110.94837849463988,113.7814434259122,103.90795428921888,109.18328356085996,2268300
2023-12-11,108.11744187365322,109.88563013654488,103.41658520088845,108.77769871725845,2947763
2023-12-12,108.24166394495857,110.7060719393999,107.04618848720177,108.18112799626259,8654502
2023-12-13,108.56262274676202,110.12777546917259,103.81421000564487,107.34467710426799,4882149
2023-12-14,109.33187509608692,113.24400900818246,105.98464250984672,109.78620209642334,5873062
2023-12-15,110.94045014754566,115.56745253788067,107.882601426702,110.40130888742948,8045209
2023-12-18,110.27814307990364,111.29552191209743,104.21641145024215,108.70254873155997,9439469
2023-12-19,111.9921949648574,112.64098117542825,108.69371213090461,110.0140515620857,8678073
